episode,step,reward,mean_100
2072,474814,500.0,435.92
2073,475101,287.0,435.03
2074,475483,382.0,436.14
2075,475916,433.0,435.47
2076,476416,500.0,435.47
2077,476820,404.0,434.51
2078,477320,500.0,434.51
2079,477820,500.0,436.66
2080,478320,500.0,437.21
2081,478820,500.0,440.43
2082,479320,500.0,440.43
2083,479813,493.0,441.64
2084,480313,500.0,442.39
2085,480813,500.0,442.39
2086,481313,500.0,442.39
2087,481642,329.0,441.66
2088,482142,500.0,441.66
2089,482642,500.0,445.97
2090,483125,483.0,445.8
2091,483625,500.0,445.8
2092,484125,500.0,445.8
2093,484625,500.0,445.8
2094,485125,500.0,445.8
2095,485625,500.0,447.63
2096,486125,500.0,450.04
2097,486625,500.0,451.92
2098,486969,344.0,450.36
2099,487469,500.0,450.36
2100,487969,500.0,450.36
2101,488377,408.0,452.2
2102,488877,500.0,452.2
2103,489377,500.0,452.2
2104,489877,500.0,454.3
2105,490377,500.0,454.3
2106,490877,500.0,454.3
2107,491377,500.0,456.19
2108,491877,500.0,456.19
2109,492377,500.0,456.19
2110,492877,500.0,456.19
2111,493048,171.0,452.9
2112,493445,397.0,453.32
2113,493616,171.0,451.17
2114,493878,262.0,448.79
2115,494378,500.0,448.79
2116,494878,500.0,451.57
2117,495378,500.0,451.57
2118,495591,213.0,449.1
2119,495906,315.0,447.53
2120,496406,500.0,447.53
2121,496906,500.0,447.53
2122,497406,500.0,447.53
2123,497810,404.0,446.57
2124,498310,500.0,450.29
2125,498679,369.0,448.98
2126,499179,500.0,451.19
2127,499679,500.0,451.19
2128,500179,500.0,451.19
2129,500456,277.0,448.96
2130,500956,500.0,448.96
2131,501365,409.0,448.05
2132,501865,500.0,449.12
2133,502289,424.0,448.36
2134,502663,374.0,447.1
2135,503163,500.0,447.36
2136,503663,500.0,447.36
2137,504163,500.0,447.36
2138,504498,335.0,445.71
2139,504998,500.0,449.28
2140,505498,500.0,449.28
2141,505998,500.0,451.26
2142,506498,500.0,451.26
2143,506998,500.0,454.05
2144,507498,500.0,454.05
2145,507945,447.0,453.52
2146,508445,500.0,456.99
2147,508584,139.0,453.38
2148,508759,175.0,450.13
2149,509259,500.0,450.13
2150,509593,334.0,448.47
2151,510093,500.0,448.47
2152,510593,500.0,449.25
2153,510847,254.0,448.36
2154,511008,161.0,444.97
2155,511423,415.0,444.12
2156,511923,500.0,444.12
2157,512336,413.0,443.25
2158,512836,500.0,443.25
2159,513336,500.0,443.25
2160,513836,500.0,443.25
2161,514336,500.0,443.25
2162,514769,433.0,445.7
2163,515269,500.0,445.7
2164,515769,500.0,445.7
2165,516269,500.0,445.7
2166,516475,206.0,444.49
2167,516975,500.0,444.49
2168,517109,134.0,440.83
2169,517609,500.0,440.83
2170,518109,500.0,440.83
2171,518609,500.0,442.95
2172,519092,483.0,442.78
2173,519231,139.0,441.3
2174,519731,500.0,442.48
2175,520118,387.0,442.02
2176,520618,500.0,442.02
2177,521118,500.0,442.98
2178,521618,500.0,442.98
2179,521878,260.0,440.58
2180,522161,283.0,438.41
2181,522661,500.0,438.41
2182,523102,441.0,437.82
2183,523314,212.0,435.01
2184,523456,142.0,431.43
2185,523956,500.0,431.43
2186,524456,500.0,431.43
2187,524841,385.0,431.99
2188,525341,500.0,431.99
2189,525735,394.0,430.93
2190,525993,258.0,428.68
2191,526459,466.0,428.34
2192,526959,500.0,428.34
2193,527268,309.0,426.43
2194,527545,277.0,424.2
2195,528045,500.0,424.2
2196,528545,500.0,424.2
2197,529045,500.0,424.2
2198,529545,500.0,425.76
2199,530045,500.0,425.76
2200,530224,179.0,422.55
2201,530724,500.0,423.47
2202,531224,500.0,423.47
2203,531724,500.0,423.47
2204,532224,500.0,423.47
2205,532596,372.0,422.19
2206,533011,415.0,421.34
2207,533337,326.0,419.6
2208,533837,500.0,419.6
2209,534079,242.0,417.02
2210,534382,303.0,415.05
2211,534882,500.0,418.34
2212,535382,500.0,419.37
2213,535780,398.0,421.64
2214,536280,500.0,424.02
2215,536780,500.0,424.02
2216,537280,500.0,424.02
2217,537780,500.0,424.02
2218,538280,500.0,426.89
2219,538588,308.0,426.82
2220,539088,500.0,426.82
2221,539588,500.0,426.82
2222,540088,500.0,426.82
2223,540563,475.0,427.53
2224,541063,500.0,427.53
2225,541390,327.0,427.11
2226,541890,500.0,427.11
2227,542345,455.0,426.66
2228,542840,495.0,426.61
2229,543100,260.0,426.44
2230,543600,500.0,426.44
2231,543992,392.0,426.27
2232,544492,500.0,426.27
2233,544992,500.0,427.03
2234,545169,177.0,425.06
2235,545669,500.0,425.06
2236,546169,500.0,425.06
2237,546669,500.0,425.06
2238,547169,500.0,426.71
2239,547554,385.0,425.56
2240,548054,500.0,425.56
2241,548554,500.0,425.56
2242,549054,500.0,425.56
2243,549374,320.0,423.76
2244,549874,500.0,423.76
2245,550374,500.0,424.29
2246,550874,500.0,424.29
2247,551132,258.0,425.48
2248,551632,500.0,428.73
2249,552132,500.0,428.73
2250,552632,500.0,430.39
2251,553132,500.0,430.39
2252,553520,388.0,429.27
2253,554020,500.0,431.73
2254,554520,500.0,435.12
2255,555020,500.0,435.97
2256,555520,500.0,435.97
2257,556020,500.0,436.84
2258,556520,500.0,436.84
2259,556937,417.0,436.01
2260,557235,298.0,433.99
2261,557585,350.0,432.49
2262,557879,294.0,431.1
2263,558379,500.0,431.1
2264,558771,392.0,430.02
2265,559271,500.0,430.02
2266,559502,231.0,430.27
2267,560002,500.0,430.27
2268,560502,500.0,433.93
2269,560732,230.0,431.23
2270,561011,279.0,429.02
2271,561511,500.0,429.02
2272,562011,500.0,429.19
2273,562167,156.0,429.36
2274,562667,500.0,429.36
2275,563143,476.0,430.25
2276,563576,433.0,429.58
2277,564076,500.0,429.58
2278,564390,314.0,427.72
2279,564890,500.0,430.12
2280,565390,500.0,432.29
2281,565890,500.0,432.29
2282,566390,500.0,432.88
2283,566890,500.0,435.76
2284,567390,500.0,439.34
2285,567890,500.0,439.34
2286,568390,500.0,439.34
2287,568841,451.0,440.0
2288,569341,500.0,440.0
2289,569841,500.0,441.06
2290,570224,383.0,442.31
2291,570724,500.0,442.65
2292,571224,500.0,442.65
2293,571648,424.0,443.8
2294,572148,500.0,446.03
2295,572648,500.0,446.03
2296,573148,500.0,446.03
2297,573397,249.0,443.52
2298,573897,500.0,443.52
2299,574299,402.0,442.54
2300,574799,500.0,445.75
2301,575299,500.0,445.75
2302,575799,500.0,445.75
2303,576140,341.0,444.16
2304,576523,383.0,442.99
2305,577023,500.0,444.27
2306,577523,500.0,445.12
2307,577855,332.0,445.18
2308,578268,413.0,444.31
2309,578768,500.0,446.89
2310,579072,304.0,446.9
2311,579572,500.0,446.9
2312,579834,262.0,444.52
2313,580334,500.0,445.54
2314,580834,500.0,445.54
2315,581334,500.0,445.54
2316,581834,500.0,445.54
2317,582334,500.0,445.54
2318,582834,500.0,445.54
2319,583334,500.0,447.46
2320,583834,500.0,447.46
2321,584334,500.0,447.46
2322,584834,500.0,447.46
2323,585334,500.0,447.71
2324,585778,444.0,447.15
2325,586079,301.0,446.89
2326,586579,500.0,446.89
2327,587079,500.0,447.34
2328,587579,500.0,447.39
2329,588079,500.0,449.79
2330,588579,500.0,449.79
2331,589079,500.0,450.87
2332,589579,500.0,450.87
2333,590079,500.0,450.87
2334,590579,500.0,454.1
2335,591079,500.0,454.1
2336,591579,500.0,454.1
2337,592079,500.0,454.1
2338,592579,500.0,454.1
2339,593079,500.0,455.25
2340,593579,500.0,455.25
2341,593740,161.0,451.86
2342,594240,500.0,451.86
2343,594740,500.0,453.66
2344,595240,500.0,453.66
2345,595740,500.0,453.66
2346,596240,500.0,453.66
2347,596740,500.0,456.08
2348,597085,345.0,454.53
2349,597585,500.0,454.53
2350,598037,452.0,454.05
2351,598537,500.0,454.05
2352,599037,500.0,455.17
2353,599537,500.0,455.17
2354,600037,500.0,455.17
2355,600393,356.0,453.73
2356,600517,124.0,449.97
2357,601017,500.0,449.97
2358,601517,500.0,449.97
2359,602017,500.0,450.8
2360,602517,500.0,452.82
2361,602704,187.0,451.19
2362,603204,500.0,453.25
2363,603345,141.0,449.66
2364,603826,481.0,450.55
2365,604326,500.0,450.55
2366,604816,490.0,453.14
2367,605275,459.0,452.73
2368,605775,500.0,452.73
2369,606107,332.0,453.75
2370,606560,453.0,455.49
2371,607060,500.0,455.49
2372,607560,500.0,455.49
2373,607934,374.0,457.67
2374,608434,500.0,457.67
2375,608934,500.0,457.91
2376,609434,500.0,458.58
2377,609934,500.0,458.58
2378,610434,500.0,460.44
2379,610839,405.0,459.49
2380,611339,500.0,459.49
2381,611663,324.0,457.73
2382,612026,363.0,456.36
2383,612431,405.0,455.41
2384,612931,500.0,455.41
2385,613257,326.0,453.67
2386,613757,500.0,453.67
2387,614257,500.0,454.16
2388,614730,473.0,453.89
2389,615230,500.0,453.89
2390,615730,500.0,455.06
2391,616230,500.0,455.06
2392,616550,320.0,453.26
2393,617050,500.0,454.02
2394,617199,149.0,450.51
2395,617699,500.0,450.51
2396,618199,500.0,450.51
2397,618699,500.0,453.02
2398,619199,500.0,453.02
2399,619520,321.0,452.21
2400,619865,345.0,450.66
2401,620365,500.0,450.66
2402,620865,500.0,450.66
2403,621365,500.0,452.25
2404,621865,500.0,453.42
2405,622365,500.0,453.42
2406,622824,459.0,453.01
2407,623324,500.0,454.69
2408,623824,500.0,455.56
2409,624061,237.0,452.93
2410,624561,500.0,454.89
2411,624714,153.0,451.42
2412,625214,500.0,453.8
2413,625441,227.0,451.07
2414,625941,500.0,451.07
2415,626100,159.0,447.66
2416,626600,500.0,447.66
2417,627100,500.0,447.66
2418,627600,500.0,447.66
2419,628100,500.0,447.66
2420,628600,500.0,447.66
2421,629100,500.0,447.66
2422,629600,500.0,447.66
2423,629836,236.0,445.02
2424,630336,500.0,445.58
2425,630836,500.0,447.57
2426,631336,500.0,447.57
2427,631836,500.0,447.57
2428,632336,500.0,447.57
2429,632573,237.0,444.94
2430,633073,500.0,444.94
2431,633573,500.0,444.94
2432,634073,500.0,444.94
2433,634573,500.0,444.94
2434,635073,500.0,444.94
2435,635542,469.0,444.63
2436,636042,500.0,444.63
2437,636542,500.0,444.63
2438,636875,333.0,442.96
2439,637375,500.0,442.96
2440,637875,500.0,442.96
2441,638375,500.0,446.35
2442,638782,407.0,445.42
2443,639282,500.0,445.42
2444,639782,500.0,445.42
2445,640282,500.0,445.42
2446,640479,197.0,442.39
2447,640979,500.0,442.39
2448,641479,500.0,443.94
2449,641874,395.0,442.89
2450,642374,500.0,443.37
2451,642874,500.0,443.37
2452,643374,500.0,443.37
2453,643808,434.0,442.71
2454,644308,500.0,442.71
2455,644808,500.0,444.15
2456,645308,500.0,447.91
2457,645808,500.0,447.91
2458,646308,500.0,447.91
2459,646808,500.0,447.91
2460,647308,500.0,447.91
2461,647808,500.0,451.04
2462,648308,500.0,451.04
2463,648808,500.0,454.63
2464,649308,500.0,454.82
2465,649808,500.0,454.82
2466,650308,500.0,454.92
2467,650808,500.0,455.33
2468,651308,500.0,455.33
2469,651647,339.0,455.4
2470,652147,500.0,455.87
2471,652647,500.0,455.87
2472,653147,500.0,455.87
2473,653647,500.0,457.13
2474,654061,414.0,456.27
2475,654278,217.0,453.44
2476,654407,129.0,449.73
2477,654618,211.0,446.84
2478,655118,500.0,446.84
2479,655618,500.0,447.79
2480,656118,500.0,447.79
2481,656618,500.0,449.55
2482,656746,128.0,447.2
2483,657246,500.0,448.15
2484,657746,500.0,448.15
2485,658246,500.0,449.89
2486,658746,500.0,449.89
2487,659066,320.0,448.09
2488,659566,500.0,448.36
2489,659882,316.0,446.52
2490,660164,282.0,444.34
2491,660664,500.0,444.34
2492,661164,500.0,446.14
2493,661664,500.0,446.14
2494,662164,500.0,449.65
2495,662664,500.0,449.65
2496,663164,500.0,449.65
2497,663664,500.0,449.65
2498,664164,500.0,449.65
2499,664664,500.0,451.44
2500,665060,396.0,451.95
2501,665560,500.0,451.95
2502,665755,195.0,448.9
2503,666255,500.0,448.9
2504,666755,500.0,448.9
2505,667255,500.0,448.9
2506,667755,500.0,449.31
2507,668255,500.0,449.31
2508,668755,500.0,449.31
2509,669255,500.0,451.94
2510,669755,500.0,451.94
2511,670255,500.0,455.41
2512,670755,500.0,455.41
2513,671255,500.0,458.14
2514,671518,263.0,455.77
2515,671568,50.0,454.68
2516,672068,500.0,454.68
2517,672288,220.0,451.88
2518,672788,500.0,451.88
2519,673288,500.0,451.88
2520,673788,500.0,451.88
2521,674288,500.0,451.88
2522,674788,500.0,451.88
2523,675288,500.0,454.52
2524,675788,500.0,454.52
2525,676288,500.0,454.52
2526,676788,500.0,454.52
2527,677288,500.0,454.52
2528,677788,500.0,454.52
2529,678288,500.0,457.15
2530,678788,500.0,457.15
2531,679288,500.0,457.15
2532,679788,500.0,457.15
2533,680193,405.0,456.2
2534,680693,500.0,456.2
2535,681193,500.0,456.51
2536,681367,174.0,453.25
2537,681867,500.0,453.25
2538,682367,500.0,454.92
2539,682867,500.0,454.92
2540,683367,500.0,454.92
2541,683867,500.0,454.92
2542,684367,500.0,455.85
2543,684867,500.0,455.85
2544,685132,265.0,453.5
2545,685632,500.0,453.5
2546,686132,500.0,456.53
2547,686632,500.0,456.53
2548,687132,500.0,456.53
2549,687632,500.0,457.58
2550,688132,500.0,457.58
2551,688632,500.0,457.58
2552,689132,500.0,457.58
2553,689632,500.0,458.24
2554,690132,500.0,458.24
2555,690530,398.0,457.22
2556,691030,500.0,457.22
2557,691530,500.0,457.22
2558,692030,500.0,457.22
2559,692530,500.0,457.22
2560,693030,500.0,457.22
2561,693530,500.0,457.22
2562,694030,500.0,457.22
2563,694530,500.0,457.22
2564,695030,500.0,457.22
2565,695530,500.0,457.22
2566,695828,298.0,455.2
2567,696328,500.0,455.2
2568,696828,500.0,455.2
2569,697328,500.0,456.81
2570,697828,500.0,456.81
2571,698328,500.0,456.81
2572,698828,500.0,456.81
2573,699328,500.0,456.81
2574,699828,500.0,457.67
2575,700328,500.0,460.5
2576,700822,494.0,464.15
2577,701322,500.0,467.04
2578,701822,500.0,467.04
2579,702322,500.0,467.04
2580,702822,500.0,467.04
2581,703322,500.0,467.04
2582,703822,500.0,470.76
2583,704322,500.0,470.76
2584,704744,422.0,469.98
2585,705244,500.0,469.98
2586,705744,500.0,469.98
2587,706244,500.0,471.78
2588,706744,500.0,471.78
2589,707005,261.0,471.23
2590,707505,500.0,473.41
2591,708005,500.0,473.41
2592,708505,500.0,473.41
2593,708992,487.0,473.28
2594,709492,500.0,473.28
2595,709992,500.0,473.28
2596,710492,500.0,473.28
2597,710947,455.0,472.83
2598,711447,500.0,472.83
2599,711947,500.0,472.83
2600,712447,500.0,473.87
2601,712861,414.0,473.01
2602,713361,500.0,476.06
