episode,step,reward,mean_100
2072,418751,338.0,370.15
2073,419251,500.0,370.15
2074,419668,417.0,370.3
2075,420168,500.0,370.3
2076,420347,179.0,370.4
2077,420847,500.0,371.4
2078,421347,500.0,372.79
2079,421847,500.0,375.78
2080,422160,313.0,376.77
2081,422397,237.0,376.18
2082,422643,246.0,374.66
2083,423062,419.0,373.85
2084,423299,237.0,375.28
2085,423774,475.0,375.03
2086,423973,199.0,372.02
2087,424373,400.0,371.61
2088,424709,336.0,372.09
2089,425209,500.0,372.09
2090,425593,384.0,373.52
2091,425830,237.0,373.89
2092,426330,500.0,373.89
2093,426483,153.0,372.62
2094,426983,500.0,375.36
2095,427288,305.0,375.46
2096,427713,425.0,374.71
2097,428213,500.0,376.39
2098,428713,500.0,376.39
2099,429213,500.0,378.38
2100,429713,500.0,378.44
2101,430213,500.0,378.44
2102,430713,500.0,380.28
2103,431200,487.0,382.09
2104,431613,413.0,384.48
2105,432113,500.0,386.67
2106,432521,408.0,387.09
2107,432848,327.0,389.13
2108,433310,462.0,388.95
2109,433716,406.0,391.1
2110,434165,449.0,392.23
2111,434510,345.0,392.64
2112,435010,500.0,394.07
2113,435510,500.0,395.7
2114,436010,500.0,398.51
2115,436180,170.0,397.1
2116,436680,500.0,397.1
2117,436955,275.0,398.67
2118,437455,500.0,401.22
2119,437955,500.0,401.22
2120,438455,500.0,401.22
2121,438652,197.0,398.19
2122,439003,351.0,398.92
2123,439367,364.0,397.74
2124,439792,425.0,397.58
2125,440120,328.0,398.26
2126,440379,259.0,397.53
2127,440879,500.0,400.91
2128,441379,500.0,401.5
2129,441751,372.0,400.22
2130,441992,241.0,398.58
2131,442369,377.0,399.77
2132,442622,253.0,398.36
2133,442906,284.0,396.2
2134,443406,500.0,396.2
2135,443617,211.0,394.29
2136,443964,347.0,393.9
2137,444177,213.0,393.69
2138,444518,341.0,393.12
2139,444860,342.0,391.54
2140,445226,366.0,391.91
2141,445654,428.0,391.19
2142,446154,500.0,391.75
2143,446654,500.0,391.75
2144,447154,500.0,395.3
2145,447357,203.0,393.94
2146,447472,115.0,390.09
2147,447867,395.0,389.74
2148,448121,254.0,387.76
2149,448476,355.0,389.68
2150,448976,500.0,390.83
2151,449476,500.0,390.83
2152,449968,492.0,392.48
2153,450155,187.0,389.35
2154,450655,500.0,389.35
2155,450897,242.0,387.54
2156,451345,448.0,388.81
2157,451666,321.0,387.35
2158,451913,247.0,387.69
2159,452413,500.0,387.69
2160,452913,500.0,390.07
2161,453413,500.0,390.07
2162,453913,500.0,390.07
2163,454225,312.0,389.25
2164,454587,362.0,389.83
2165,455087,500.0,391.47
2166,455431,344.0,391.54
2167,455861,430.0,390.84
2168,456195,334.0,389.18
2169,456695,500.0,389.18
2170,457195,500.0,392.26
2171,457343,148.0,389.3
2172,457666,323.0,389.15
2173,458166,500.0,389.15
2174,458666,500.0,389.98
2175,459150,484.0,389.82
2176,459650,500.0,393.03
2177,460150,500.0,393.03
2178,460650,500.0,393.03
2179,460983,333.0,391.36
2180,461483,500.0,393.23
2181,461983,500.0,395.86
2182,462483,500.0,398.4
2183,462983,500.0,399.21
2184,463483,500.0,401.84
2185,463632,149.0,398.58
2186,464132,500.0,401.59
2187,464314,182.0,399.41
2188,464814,500.0,401.05
2189,464973,159.0,397.64
2190,465473,500.0,398.8
2191,465973,500.0,401.43
2192,466216,243.0,398.86
2193,466708,492.0,402.25
2194,467092,384.0,401.09
2195,467592,500.0,403.04
2196,468092,500.0,403.79
2197,468433,341.0,402.2
2198,468933,500.0,402.2
2199,469433,500.0,402.2
2200,469933,500.0,402.2
2201,470143,210.0,399.3
2202,470643,500.0,399.3
2203,471143,500.0,399.43
2204,471279,136.0,396.66
2205,471431,152.0,393.18
2206,471929,498.0,394.08
2207,472429,500.0,395.81
2208,472827,398.0,395.17
2209,473035,208.0,393.19
2210,473121,86.0,389.56
2211,473416,295.0,389.06
2212,473894,478.0,388.84
2213,474105,211.0,385.95
2214,474565,460.0,385.55
2215,475065,500.0,388.85
2216,475565,500.0,388.85
2217,476065,500.0,391.1
2218,476523,458.0,390.68
2219,477023,500.0,390.68
2220,477523,500.0,390.68
2221,478023,500.0,393.71
2222,478387,364.0,393.84
2223,478747,360.0,393.8
2224,479247,500.0,394.55
2225,479747,500.0,396.27
2226,479898,151.0,395.19
2227,480292,394.0,394.13
2228,480712,420.0,393.33
2229,481212,500.0,394.61
2230,481557,345.0,395.65
2231,481785,228.0,394.16
2232,482285,500.0,396.63
2233,482422,137.0,395.16
2234,482922,500.0,395.16
2235,483422,500.0,398.05
2236,483922,500.0,399.58
2237,484163,241.0,399.86
2238,484663,500.0,401.45
2239,484945,282.0,400.85
2240,485109,164.0,398.83
2241,485609,500.0,399.55
2242,485944,335.0,397.9
2243,486444,500.0,397.9
2244,486840,396.0,396.86
2245,487340,500.0,399.83
2246,487617,277.0,401.45
2247,487883,266.0,400.16
2248,488114,231.0,399.93
2249,488614,500.0,401.38
2250,489114,500.0,401.38
2251,489614,500.0,401.38
2252,489865,251.0,398.97
2253,490365,500.0,402.1
2254,490865,500.0,402.1
2255,491223,358.0,403.26
2256,491723,500.0,403.78
2257,492223,500.0,405.57
2258,492723,500.0,408.1
2259,492942,219.0,405.29
2260,493442,500.0,405.29
2261,493895,453.0,404.82
2262,494204,309.0,402.91
2263,494591,387.0,403.66
2264,495057,466.0,404.7
2265,495557,500.0,404.7
2266,496057,500.0,406.26
2267,496557,500.0,406.96
2268,497057,500.0,408.62
2269,497426,369.0,407.31
2270,497926,500.0,407.31
2271,498134,208.0,407.91
2272,498634,500.0,409.68
2273,498842,208.0,406.76
2274,499342,500.0,406.76
2275,499842,500.0,406.92
2276,500291,449.0,406.41
2277,500791,500.0,406.41
2278,501291,500.0,406.41
2279,501662,371.0,406.79
2280,502162,500.0,406.79
2281,502662,500.0,406.79
2282,503114,452.0,406.31
2283,503547,433.0,405.64
2284,504047,500.0,405.64
2285,504323,276.0,406.91
2286,504807,484.0,406.75
2287,504947,140.0,406.33
2288,505447,500.0,406.33
2289,505947,500.0,409.74
2290,506447,500.0,409.74
2291,506947,500.0,409.74
2292,507374,427.0,411.58
2293,507874,500.0,411.66
2294,508052,178.0,409.6
2295,508552,500.0,409.6
2296,509052,500.0,409.6
2297,509521,469.0,410.88
2298,509845,324.0,409.12
2299,510111,266.0,406.78
2300,510387,276.0,404.54
2301,510887,500.0,407.44
2302,511247,360.0,406.04
2303,511747,500.0,406.04
2304,512247,500.0,409.68
2305,512747,500.0,413.16
2306,513247,500.0,413.18
2307,513747,500.0,413.18
2308,514247,500.0,414.2
2309,514638,391.0,416.03
2310,515138,500.0,420.17
2311,515638,500.0,422.22
2312,516056,418.0,421.62
2313,516556,500.0,424.51
2314,517056,500.0,424.91
2315,517409,353.0,423.44
2316,517784,375.0,422.19
2317,518254,470.0,421.89
2318,518499,245.0,419.76
2319,518999,500.0,419.76
2320,519434,435.0,419.11
2321,519934,500.0,419.11
2322,520188,254.0,418.01
2323,520557,369.0,418.1
2324,521057,500.0,418.1
2325,521462,405.0,417.15
2326,521962,500.0,420.64
2327,522343,381.0,420.51
2328,522843,500.0,421.31
2329,523206,363.0,419.94
2330,523595,389.0,420.38
2331,524082,487.0,422.97
2332,524493,411.0,422.08
2333,524718,225.0,422.96
2334,525093,375.0,421.71
2335,525593,500.0,421.71
2336,525963,370.0,420.41
2337,526374,411.0,422.11
2338,526723,349.0,420.6
2339,527148,425.0,422.03
2340,527648,500.0,425.39
2341,528080,432.0,424.71
2342,528580,500.0,426.36
2343,529080,500.0,426.36
2344,529580,500.0,427.4
2345,529896,316.0,425.56
2346,530249,353.0,426.32
2347,530749,500.0,428.66
2348,531249,500.0,431.35
2349,531472,223.0,428.58
2350,531972,500.0,428.58
2351,532472,500.0,428.58
2352,532972,500.0,431.07
2353,533472,500.0,431.07
2354,533950,478.0,430.85
2355,534450,500.0,432.27
2356,534868,418.0,431.45
2357,534995,127.0,427.72
2358,535495,500.0,427.72
2359,535870,375.0,429.28
2360,536314,444.0,428.72
2361,536701,387.0,428.06
2362,537201,500.0,429.97
2363,537701,500.0,431.1
2364,538167,466.0,431.1
2365,538510,343.0,429.53
2366,538801,291.0,427.44
2367,539150,349.0,425.93
2368,539313,163.0,422.56
2369,539813,500.0,423.87
2370,540034,221.0,421.08
2371,540534,500.0,424.0
2372,540839,305.0,422.05
2373,541339,500.0,424.97
2374,541839,500.0,424.97
2375,542339,500.0,424.97
2376,542625,286.0,423.34
2377,543005,380.0,422.14
2378,543505,500.0,422.14
2379,544005,500.0,423.43
2380,544505,500.0,423.43
2381,544827,322.0,421.65
2382,545327,500.0,422.13
2383,545827,500.0,422.8
2384,546218,391.0,421.71
2385,546604,386.0,422.81
2386,547104,500.0,422.97
2387,547461,357.0,425.14
2388,547887,426.0,424.4
2389,548387,500.0,424.4
2390,548887,500.0,424.4
2391,549387,500.0,424.4
2392,549842,455.0,424.68
2393,550342,500.0,424.68
2394,550842,500.0,427.9
2395,551342,500.0,427.9
2396,551803,461.0,427.51
2397,552303,500.0,427.82
2398,552803,500.0,429.58
2399,553154,351.0,430.43
2400,553331,177.0,429.44
2401,553700,369.0,428.13
2402,554083,383.0,428.36
2403,554583,500.0,428.36
2404,555083,500.0,428.36
2405,555583,500.0,428.36
2406,556083,500.0,428.36
2407,556467,384.0,427.2
2408,556967,500.0,427.2
2409,557296,329.0,426.58
2410,557796,500.0,426.58
2411,558296,500.0,426.58
2412,558796,500.0,427.4
2413,559074,278.0,425.18
2414,559574,500.0,425.18
2415,559936,362.0,425.27
2416,560436,500.0,426.52
2417,560936,500.0,426.82
2418,561436,500.0,429.37
2419,561936,500.0,429.37
2420,562436,500.0,430.02
2421,562936,500.0,430.02
2422,563300,364.0,431.12
2423,563747,447.0,431.9
2424,564247,500.0,431.9
2425,564439,192.0,429.77
2426,564939,500.0,429.77
2427,565322,383.0,429.79
2428,565513,191.0,426.7
2429,566013,500.0,428.07
2430,566513,500.0,429.18
2431,567013,500.0,429.31
2432,567513,500.0,430.2
2433,567790,277.0,430.72
2434,568290,500.0,431.97
2435,568790,500.0,431.97
2436,569267,477.0,433.04
2437,569767,500.0,433.93
2438,570267,500.0,435.44
2439,570767,500.0,436.19
2440,571267,500.0,436.19
2441,571767,500.0,436.87
2442,572267,500.0,436.87
2443,572767,500.0,436.87
2444,573267,500.0,436.87
2445,573767,500.0,438.71
2446,574267,500.0,440.18
2447,574656,389.0,439.07
2448,574952,296.0,437.03
2449,575452,500.0,439.8
2450,575952,500.0,439.8
2451,576452,500.0,439.8
2452,576700,248.0,437.28
2453,577065,365.0,435.93
2454,577565,500.0,436.15
2455,577951,386.0,435.01
2456,578258,307.0,433.9
2457,578758,500.0,437.63
2458,579258,500.0,437.63
2459,579758,500.0,438.88
2460,580258,500.0,439.44
2461,580758,500.0,440.57
2462,581258,500.0,440.57
2463,581758,500.0,440.57
2464,582258,500.0,440.91
2465,582757,499.0,442.47
2466,583257,500.0,444.56
2467,583411,154.0,442.61
2468,583911,500.0,445.98
2469,584411,500.0,445.98
2470,584880,469.0,448.46
2471,585380,500.0,448.46
2472,585728,348.0,448.89
2473,586228,500.0,448.89
2474,586623,395.0,447.84
2475,587105,482.0,447.66
2476,587605,500.0,449.8
2477,588105,500.0,451.0
2478,588605,500.0,451.0
2479,588916,311.0,449.11
2480,589416,500.0,449.11
2481,589836,420.0,450.09
2482,590067,231.0,447.4
2483,590238,171.0,444.11
2484,590738,500.0,445.2
2485,591186,448.0,445.82
2486,591686,500.0,445.82
2487,592186,500.0,447.25
2488,592564,378.0,446.77
2489,592856,292.0,444.69
2490,593356,500.0,444.69
2491,593615,259.0,442.28
2492,594115,500.0,442.73
2493,594561,446.0,442.19
2494,594802,241.0,439.6
2495,595302,500.0,439.6
2496,595802,500.0,439.99
2497,596302,500.0,439.99
2498,596802,500.0,439.99
2499,597219,417.0,440.65
2500,597526,307.0,441.95
2501,598026,500.0,443.26
2502,598526,500.0,444.43
2503,599026,500.0,444.43
2504,599232,206.0,441.49
2505,599732,500.0,441.49
2506,600086,354.0,440.03
2507,600494,408.0,440.27
2508,600994,500.0,440.27
2509,601261,267.0,439.65
2510,601761,500.0,439.65
2511,602035,274.0,437.39
2512,602467,432.0,436.71
2513,602967,500.0,438.93
2514,603467,500.0,438.93
2515,603967,500.0,440.31
2516,604467,500.0,440.31
2517,604891,424.0,439.55
2518,605391,500.0,439.55
2519,605891,500.0,439.55
2520,606391,500.0,439.55
2521,606884,493.0,439.48
2522,607043,159.0,437.43
2523,607543,500.0,437.96
2524,607832,289.0,435.85
2525,608332,500.0,438.93
2526,608598,266.0,436.59
2527,609098,500.0,437.76
2528,609242,144.0,437.29
2529,609604,362.0,435.91
2530,610104,500.0,435.91
2531,610418,314.0,434.05
2532,610918,500.0,434.05
2533,611327,409.0,435.37
2534,611827,500.0,435.37
2535,612327,500.0,435.37
2536,612827,500.0,435.6
2537,613302,475.0,435.35
2538,613706,404.0,434.39
2539,614206,500.0,434.39
2540,614706,500.0,434.39
2541,615159,453.0,433.92
2542,615659,500.0,433.92
2543,616159,500.0,433.92
2544,616630,471.0,433.63
2545,617130,500.0,433.63
2546,617630,500.0,433.63
2547,618130,500.0,434.74
2548,618630,500.0,436.78
2549,619130,500.0,436.78
2550,619630,500.0,436.78
2551,620130,500.0,436.78
2552,620506,376.0,438.06
2553,621006,500.0,439.41
2554,621506,500.0,439.41
2555,622006,500.0,440.55
2556,622452,446.0,441.94
2557,622952,500.0,441.94
2558,623452,500.0,441.94
2559,623886,434.0,441.28
2560,624386,500.0,441.28
2561,624886,500.0,441.28
2562,625386,500.0,441.28
2563,625886,500.0,441.28
2564,626371,485.0,441.13
2565,626871,500.0,441.14
2566,627371,500.0,441.14
2567,627789,418.0,443.78
2568,628289,500.0,443.78
2569,628789,500.0,443.78
2570,629289,500.0,444.09
2571,629789,500.0,444.09
2572,630289,500.0,445.61
2573,630789,500.0,445.61
2574,631116,327.0,444.93
2575,631616,500.0,445.11
2576,632116,500.0,445.11
2577,632616,500.0,445.11
2578,633116,500.0,445.11
2579,633354,238.0,444.38
2580,633854,500.0,444.38
2581,634062,208.0,442.26
2582,634562,500.0,444.95
2583,635062,500.0,448.24
2584,635562,500.0,448.24
2585,636062,500.0,448.76
2586,636506,444.0,448.2
2587,637006,500.0,448.2
2588,637506,500.0,449.42
2589,637719,213.0,448.63
2590,638219,500.0,448.63
2591,638719,500.0,451.04
2592,639219,500.0,451.04
2593,639719,500.0,451.58
2594,640219,500.0,454.17
2595,640719,500.0,454.17
2596,640863,144.0,450.61
2597,641363,500.0,450.61
2598,641863,500.0,450.61
2599,642236,373.0,450.17
2600,642736,500.0,452.1
2601,643236,500.0,452.1
2602,643653,417.0,451.27
2603,643969,316.0,449.43
2604,644466,497.0,452.34
2605,644966,500.0,452.34
2606,645466,500.0,453.8
2607,645798,332.0,453.04
2608,646298,500.0,453.04
2609,646798,500.0,455.37
2610,647144,346.0,453.83
2611,647436,292.0,454.01
2612,647936,500.0,454.69
2613,648436,500.0,454.69
2614,648936,500.0,454.69
2615,649366,430.0,453.99
2616,649858,492.0,453.91
2617,650358,500.0,454.67
2618,650671,313.0,452.8
2619,651028,357.0,451.37
2620,651528,500.0,451.37
2621,651873,345.0,449.89
2622,652213,340.0,451.7
2623,652713,500.0,451.7
2624,653213,500.0,453.81
2625,653713,500.0,453.81
2626,654213,500.0,456.15
2627,654481,268.0,453.83
2628,654636,155.0,453.94
2629,655014,378.0,454.1
2630,655514,500.0,454.1
2631,655873,359.0,454.55
2632,656231,358.0,453.13
2633,656692,461.0,453.65
2634,657068,376.0,452.41
2635,657568,500.0,452.41
2636,657953,385.0,451.26
2637,658326,373.0,450.24
2638,658826,500.0,451.2
2639,659154,328.0,449.48
2640,659654,500.0,449.48
2641,660154,500.0,449.95
2642,660654,500.0,449.95
2643,661154,500.0,449.95
2644,661536,382.0,449.06
2645,662036,500.0,449.06
2646,662536,500.0,449.06
2647,662688,152.0,445.58
2648,663188,500.0,445.58
2649,663688,500.0,445.58
2650,664188,500.0,445.58
2651,664688,500.0,445.58
2652,665188,500.0,446.82
2653,665688,500.0,446.82
2654,666188,500.0,446.82
2655,666688,500.0,446.82
2656,667129,441.0,446.77
2657,667629,500.0,446.77
2658,668129,500.0,446.77
2659,668629,500.0,447.43
2660,669129,500.0,447.43
2661,669629,500.0,447.43
2662,670129,500.0,447.43
2663,670629,500.0,447.43
2664,671129,500.0,447.58
2665,671438,309.0,445.67
2666,671938,500.0,445.67
2667,672438,500.0,446.49
2668,672938,500.0,446.49
2669,673438,500.0,446.49
2670,673938,500.0,446.49
2671,674438,500.0,446.49
2672,674938,500.0,446.49
2673,675438,500.0,446.49
2674,675938,500.0,448.22
2675,676438,500.0,448.22
2676,676938,500.0,448.22
2677,677438,500.0,448.22
2678,677938,500.0,448.22
2679,678438,500.0,450.84
2680,678720,282.0,448.66
2681,679220,500.0,451.58
2682,679720,500.0,451.58
2683,680220,500.0,451.58
2684,680607,387.0,450.45
2685,681107,500.0,450.45
2686,681607,500.0,451.01
2687,682044,437.0,450.38
2688,682544,500.0,450.38
2689,682973,429.0,452.54
2690,683473,500.0,452.54
2691,683973,500.0,452.54
2692,684473,500.0,452.54
2693,684973,500.0,452.54
2694,685459,486.0,452.4
2695,685959,500.0,452.4
2696,686459,500.0,455.96
2697,686959,500.0,455.96
2698,687157,198.0,452.94
2699,687657,500.0,454.21
2700,688157,500.0,454.21
2701,688657,500.0,454.21
2702,689157,500.0,455.04
2703,689657,500.0,456.88
2704,689950,293.0,454.84
2705,690185,235.0,452.19
2706,690334,149.0,448.68
2707,690834,500.0,450.36
2708,691334,500.0,450.36
2709,691815,481.0,450.17
2710,692155,340.0,450.11
2711,692613,458.0,451.77
2712,693113,500.0,451.77
2713,693613,500.0,451.77
2714,694036,423.0,451.0
2715,694284,248.0,449.18
2716,694553,269.0,446.95
2717,695053,500.0,446.95
2718,695553,500.0,448.82
2719,696053,500.0,450.25
2720,696480,427.0,449.52
2721,696980,500.0,451.07
2722,697258,278.0,450.45
2723,697465,207.0,447.52
2724,697965,500.0,447.52
2725,698465,500.0,447.52
2726,698965,500.0,447.52
2727,699465,500.0,449.84
2728,699865,400.0,452.29
2729,700365,500.0,453.51
2730,700865,500.0,453.51
2731,701120,255.0,452.47
2732,701620,500.0,453.89
2733,702120,500.0,454.28
2734,702620,500.0,455.52
2735,703120,500.0,455.52
2736,703364,244.0,454.11
2737,703864,500.0,455.38
2738,704364,500.0,455.38
2739,704864,500.0,457.1
2740,705364,500.0,457.1
2741,705864,500.0,457.1
2742,706364,500.0,457.1
2743,706830,466.0,456.76
2744,707330,500.0,457.94
2745,707830,500.0,457.94
2746,708330,500.0,457.94
2747,708830,500.0,461.42
2748,709330,500.0,461.42
2749,709830,500.0,461.42
2750,710330,500.0,461.42
2751,710559,229.0,458.71
2752,711059,500.0,458.71
2753,711559,500.0,458.71
2754,711718,159.0,455.3
2755,711966,248.0,452.78
2756,712466,500.0,453.37
2757,712966,500.0,453.37
2758,713466,500.0,453.37
2759,713893,427.0,452.64
2760,714393,500.0,452.64
2761,714847,454.0,452.18
2762,715347,500.0,452.18
2763,715847,500.0,452.18
2764,716347,500.0,452.18
2765,716831,484.0,453.93
2766,717331,500.0,453.93
2767,717683,352.0,452.45
2768,718183,500.0,452.45
2769,718683,500.0,452.45
2770,719066,383.0,451.28
2771,719566,500.0,451.28
2772,720066,500.0,451.28
2773,720566,500.0,451.28
2774,721066,500.0,451.28
2775,721566,500.0,451.28
2776,721840,274.0,449.02
2777,722340,500.0,449.02
2778,722840,500.0,449.02
2779,723340,500.0,449.02
2780,723840,500.0,451.2
2781,724340,500.0,451.2
2782,724840,500.0,451.2
2783,725164,324.0,449.44
2784,725524,360.0,449.17
2785,726024,500.0,449.17
2786,726524,500.0,449.17
2787,727024,500.0,449.8
2788,727524,500.0,449.8
2789,727663,139.0,446.9
2790,727998,335.0,445.25
2791,728452,454.0,444.79
2792,728952,500.0,444.79
2793,729229,277.0,442.56
2794,729729,500.0,442.7
2795,730229,500.0,442.7
2796,730729,500.0,442.7
2797,731229,500.0,442.7
2798,731729,500.0,445.72
2799,732229,500.0,445.72
2800,732455,226.0,442.98
2801,732955,500.0,442.98
2802,733358,403.0,442.01
2803,733858,500.0,442.01
2804,734358,500.0,444.08
2805,734858,500.0,446.73
2806,735358,500.0,450.24
2807,735858,500.0,450.24
2808,735981,123.0,446.47
2809,736203,222.0,443.88
2810,736703,500.0,445.48
2811,737203,500.0,445.9
2812,737587,384.0,444.74
2813,738070,483.0,444.57
2814,738570,500.0,445.34
2815,739070,500.0,447.86
2816,739477,407.0,449.24
2817,739977,500.0,449.24
2818,740477,500.0,449.24
2819,740883,406.0,448.3
2820,741135,252.0,446.55
2821,741635,500.0,446.55
2822,742135,500.0,448.77
2823,742531,396.0,450.66
2824,743031,500.0,450.66
2825,743531,500.0,450.66
2826,744031,500.0,450.66
2827,744531,500.0,450.66
2828,744897,366.0,450.32
2829,745397,500.0,450.32
2830,745845,448.0,449.8
2831,746345,500.0,452.25
2832,746816,471.0,451.96
2833,747316,500.0,451.96
2834,747816,500.0,451.96
2835,748316,500.0,451.96
2836,748616,300.0,452.52
2837,749116,500.0,452.52
2838,749616,500.0,452.52
2839,750116,500.0,452.52
2840,750616,500.0,452.52
2841,750775,159.0,449.11
2842,751275,500.0,449.11
2843,751775,500.0,449.45
2844,752141,366.0,448.11
2845,752641,500.0,448.11
2846,753141,500.0,448.11
2847,753641,500.0,448.11
2848,754141,500.0,448.11
2849,754641,500.0,448.11
2850,755141,500.0,448.11
2851,755641,500.0,450.82
2852,756141,500.0,450.82
2853,756501,360.0,449.42
2854,757001,500.0,452.83
2855,757501,500.0,455.35
2856,758001,500.0,455.35
2857,758501,500.0,455.35
2858,759001,500.0,455.35
2859,759501,500.0,456.08
2860,760001,500.0,456.08
2861,760501,500.0,456.54
2862,761001,500.0,456.54
2863,761501,500.0,456.54
2864,762001,500.0,456.54
2865,762501,500.0,456.7
2866,763001,500.0,456.7
2867,763333,332.0,456.5
2868,763833,500.0,456.5
2869,764333,500.0,456.5
2870,764833,500.0,457.67
2871,765333,500.0,457.67
2872,765833,500.0,457.67
2873,766015,182.0,454.49
2874,766515,500.0,454.49
2875,767015,500.0,454.49
2876,767515,500.0,456.75
2877,768015,500.0,456.75
2878,768515,500.0,456.75
2879,769015,500.0,456.75
2880,769515,500.0,456.75
2881,770015,500.0,456.75
2882,770515,500.0,456.75
2883,770954,439.0,457.9
2884,771454,500.0,459.3
2885,771954,500.0,459.3
2886,772104,150.0,455.8
2887,772604,500.0,455.8
2888,773104,500.0,455.8
2889,773604,500.0,459.41
2890,774104,500.0,461.06
2891,774604,500.0,461.52
2892,775104,500.0,461.52
2893,775591,487.0,463.62
2894,776091,500.0,463.62
2895,776591,500.0,463.62
2896,777091,500.0,463.62
2897,777405,314.0,461.76
2898,777905,500.0,461.76
2899,778405,500.0,461.76
2900,778866,461.0,464.11
2901,779366,500.0,464.11
2902,779866,500.0,465.08
2903,780127,261.0,462.69
2904,780627,500.0,462.69
2905,781127,500.0,462.69
2906,781627,500.0,462.69
2907,782127,500.0,462.69
2908,782627,500.0,466.46
2909,783127,500.0,469.24
2910,783563,436.0,468.6
2911,784063,500.0,468.6
2912,784506,443.0,469.19
2913,784842,336.0,467.72
2914,785342,500.0,467.72
2915,785828,486.0,467.58
2916,786328,500.0,468.51
2917,786828,500.0,468.51
2918,786996,168.0,465.19
2919,787496,500.0,466.13
2920,787996,500.0,468.61
2921,788496,500.0,468.61
2922,788926,430.0,467.91
2923,789426,500.0,468.95
2924,789926,500.0,468.95
2925,790168,242.0,466.37
2926,790471,303.0,464.4
2927,790971,500.0,464.4
2928,791471,500.0,465.74
2929,791971,500.0,465.74
2930,792324,353.0,464.79
2931,792824,500.0,464.79
2932,793324,500.0,465.08
2933,793824,500.0,465.08
2934,794324,500.0,465.08
2935,794824,500.0,465.08
2936,795324,500.0,467.08
2937,795824,500.0,467.08
2938,796324,500.0,467.08
2939,796824,500.0,467.08
2940,797324,500.0,467.08
2941,797824,500.0,470.49
2942,798180,356.0,469.05
2943,798680,500.0,469.05
2944,799180,500.0,470.39
2945,799634,454.0,469.93
2946,800134,500.0,469.93
2947,800634,500.0,469.93
2948,801134,500.0,469.93
2949,801634,500.0,469.93
2950,802134,500.0,469.93
2951,802634,500.0,469.93
2952,803134,500.0,469.93
2953,803634,500.0,471.33
2954,804134,500.0,471.33
2955,804368,234.0,468.67
2956,804868,500.0,468.67
2957,805359,491.0,468.58
2958,805859,500.0,468.58
2959,806050,191.0,465.49
2960,806214,164.0,462.13
2961,806714,500.0,462.13
2962,807214,500.0,462.13
2963,807714,500.0,462.13
2964,808214,500.0,462.13
2965,808510,296.0,460.09
2966,808754,244.0,457.53
2967,809254,500.0,459.21
2968,809754,500.0,459.21
2969,810170,416.0,458.37
2970,810670,500.0,458.37
2971,810998,328.0,456.65
2972,811498,500.0,456.65
2973,811998,500.0,459.83
2974,812362,364.0,458.47
2975,812600,238.0,455.85
2976,813100,500.0,455.85
2977,813536,436.0,455.21
2978,813753,217.0,452.38
2979,814253,500.0,452.38
2980,814673,420.0,451.58
2981,815173,500.0,451.58
2982,815673,500.0,451.58
2983,816173,500.0,452.19
2984,816673,500.0,452.19
2985,817173,500.0,452.19
2986,817579,406.0,454.75
2987,818079,500.0,454.75
2988,818579,500.0,454.75
2989,819079,500.0,454.75
2990,819274,195.0,451.7
2991,819774,500.0,451.7
2992,820274,500.0,451.7
2993,820774,500.0,451.83
2994,821274,500.0,451.83
2995,821774,500.0,451.83
2996,822274,500.0,451.83
2997,822774,500.0,453.69
2998,823274,500.0,453.69
2999,823774,500.0,453.69
3000,823912,138.0,450.46
3001,824412,500.0,450.46
3002,824912,500.0,450.46
3003,825412,500.0,452.85
3004,825912,500.0,452.85
3005,826106,194.0,449.79
3006,826606,500.0,449.79
3007,826935,329.0,448.08
3008,827103,168.0,444.76
3009,827603,500.0,444.76
3010,828103,500.0,445.4
3011,828424,321.0,443.61
3012,828835,411.0,443.29
3013,829335,500.0,444.93
3014,829650,315.0,443.08
3015,830150,500.0,443.22
3016,830650,500.0,443.22
3017,831150,500.0,443.22
3018,831650,500.0,446.54
3019,832143,493.0,446.47
3020,832448,305.0,444.52
3021,832948,500.0,444.52
3022,833448,500.0,445.22
3023,833728,280.0,443.02
3024,833890,162.0,439.64
3025,834390,500.0,442.22
3026,834890,500.0,444.19
3027,835390,500.0,444.19
3028,835890,500.0,444.19
3029,836186,296.0,442.15
3030,836686,500.0,443.62
3031,837186,500.0,443.62
3032,837521,335.0,441.97
3033,838021,500.0,441.97
3034,838521,500.0,441.97
3035,838948,427.0,441.24
3036,839448,500.0,441.24
3037,839848,400.0,440.24
3038,840348,500.0,440.24
3039,840848,500.0,440.24
3040,841348,500.0,440.24
3041,841848,500.0,440.24
3042,842348,500.0,441.68
3043,842848,500.0,441.68
3044,843348,500.0,441.68
3045,843521,173.0,438.87
3046,844021,500.0,438.87
3047,844521,500.0,438.87
3048,845021,500.0,438.87
3049,845383,362.0,437.49
3050,845848,465.0,437.14
3051,846348,500.0,437.14
3052,846789,441.0,436.55
3053,847289,500.0,436.55
3054,847673,384.0,435.39
3055,848173,500.0,438.05
3056,848340,167.0,434.72
3057,848840,500.0,434.81
3058,849340,500.0,434.81
3059,849653,313.0,436.03
3060,850153,500.0,439.39
3061,850653,500.0,439.39
3062,851153,500.0,439.39
3063,851653,500.0,439.39
3064,852153,500.0,439.39
3065,852653,500.0,441.43
3066,853101,448.0,443.47
3067,853601,500.0,443.47
3068,854101,500.0,443.47
3069,854601,500.0,444.31
3070,855101,500.0,444.31
